,isin,insertion_datetime,datetime,open,high,low,close,volume,open_interest,H-L,H-PC,L-PC,TR,ATR,Upper Basic,Lower Basic,Upper Band,Lower Band,SuperTrend
708,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:48:00,1643.5,1643.6,1643.2,1643.55,5171,5171,0.3999999999998636,0.3999999999998636,0.0,0.3999999999998636,1.1724636906562407,1651.6072458345939,1635.1927541654063,1647.2236907099004,1639.9348913015253,1639.9348913015253
709,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:49:00,1643.55,1643.6,1643.3,1643.45,3018,3018,0.2999999999999545,0.049999999999954525,0.25,0.2999999999999545,0.8816424604374786,1649.621497223062,1637.2785027769376,1647.2236907099004,1639.9348913015253,1639.9348913015253
710,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:50:00,1643.45,1643.5,1641.7,1642.35,3398,3398,1.7999999999999545,0.049999999999954525,1.75,1.7999999999999545,1.1877616402916373,1650.9143314820415,1634.2856685179584,1647.2236907099004,1639.9348913015253,1639.9348913015253
711,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:51:00,1642.95,1643.45,1642.35,1643.3,2069,2069,1.1000000000001364,1.1000000000001364,0.0,1.1000000000001364,1.1585077601944704,1651.0095543213613,1634.790445678639,1647.2236907099004,1639.9348913015253,1639.9348913015253
712,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:52:00,1643.3,1643.95,1643.3,1643.95,2506,2506,0.650000000000091,0.650000000000091,0.0,0.650000000000091,0.9890051734630106,1650.5480362142412,1636.7019637857588,1647.2236907099004,1639.9348913015253,1639.9348913015253
713,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:53:00,1643.9,1643.95,1643.1,1643.1,2599,2599,0.8500000000001364,0.0,0.8500000000001364,0.8500000000001364,0.9426701156420526,1650.1236908094945,1636.9263091905057,1647.2236907099004,1639.9348913015253,1639.9348913015253
714,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:54:00,1643.45,1644.1,1642.95,1644.0,2453,2453,1.1499999999998636,1.0,0.14999999999986358,1.1499999999998636,1.0117800770946561,1650.6074605396627,1636.4425394603375,1647.2236907099004,1639.9348913015253,1639.9348913015253
715,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:55:00,1644.0,1644.35,1642.3,1642.3,3863,3863,2.0499999999999545,0.34999999999990905,1.7000000000000455,2.0499999999999545,1.3578533847297554,1652.829973693108,1633.8200263068916,1647.2236907099004,1639.9348913015253,1639.9348913015253
716,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:56:00,1641.8,1642.35,1640.0,1640.0,8098,8098,2.349999999999909,0.049999999999954525,2.2999999999999545,2.349999999999909,1.6885689231531398,1652.994982462072,1629.355017537928,1647.2236907099004,1639.9348913015253,1639.9348913015253
717,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:57:00,1640.35,1642.0,1640.15,1641.2,3626,3626,1.849999999999909,2.0,0.15000000000009095,2.0,1.7923792821020932,1653.6216549747146,1628.5283450252855,1647.2236907099004,1639.9348913015253,1639.9348913015253
718,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:58:00,1641.05,1641.85,1640.25,1641.45,1879,1879,1.599999999999909,0.6499999999998636,0.9500000000000455,1.599999999999909,1.7282528547346985,1653.1477699831428,1628.9522300168571,1647.2236907099004,1639.9348913015253,1639.9348913015253
719,INE095A01012,2019-03-19 15:15:42,2018-01-02 14:59:00,1641.45,1641.5,1640.95,1641.5,2544,2544,0.5499999999999545,0.049999999999954525,0.5,0.5499999999999545,1.3355019031564506,1650.573513322095,1631.8764866779047,1647.2236907099004,1639.9348913015253,1639.9348913015253
720,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:00:00,1641.5,1643.35,1641.5,1642.85,3018,3018,1.849999999999909,1.849999999999909,0.0,1.849999999999909,1.5070012687709369,1652.9740088813965,1631.8759911186035,1647.2236907099004,1639.9348913015253,1639.9348913015253
721,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:01:00,1642.85,1643.45,1641.6,1642.6,4414,4414,1.8500000000001364,0.6000000000001364,1.25,1.8500000000001364,1.6213341791806701,1653.8743392542647,1631.1756607457355,1647.2236907099004,1639.9348913015253,1639.9348913015253
722,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:02:00,1642.6,1644.0,1642.25,1644.0,1256,1256,1.75,1.400000000000091,0.34999999999990905,1.75,1.6642227861204468,1654.7745595028432,1631.4754404971568,1647.2236907099004,1639.9348913015253,1639.9348913015253
723,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:03:00,1644.0,1644.0,1643.8,1644.0,3309,3309,0.20000000000004547,0.0,0.20000000000004547,0.20000000000004547,1.1761485240803131,1652.1330396685623,1635.6669603314378,1647.2236907099004,1639.9348913015253,1639.9348913015253
724,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:04:00,1643.95,1644.0,1643.85,1644.0,4452,4452,0.15000000000009095,0.0,0.15000000000009095,0.15000000000009095,0.8340990160535724,1649.763693112375,1638.086306887625,1647.2236907099004,1639.9348913015253,1639.9348913015253
725,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:05:00,1643.95,1643.95,1643.1,1643.7,4299,4299,0.8500000000001364,0.049999999999954525,0.900000000000091,0.900000000000091,0.856066010702412,1649.517462074917,1637.5325379250833,1647.2236907099004,1639.9348913015253,1639.9348913015253
726,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:06:00,1643.7,1643.95,1642.25,1642.95,4800,4800,1.7000000000000455,0.25,1.4500000000000455,1.7000000000000455,1.1373773404682899,1651.061641383278,1635.138358616722,1647.2236907099004,1639.9348913015253,1639.9348913015253
727,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:07:00,1642.95,1643.55,1642.3,1643.15,3920,3920,1.25,0.599999999999909,0.650000000000091,1.25,1.1749182269788598,1651.149427588852,1634.700572411148,1647.2236907099004,1639.9348913015253,1639.9348913015253
728,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:08:00,1643.15,1643.45,1641.6,1643.2,4567,4567,1.8500000000001364,0.2999999999999545,1.550000000000182,1.8500000000001364,1.3999454846526185,1652.3246183925685,1632.7253816074317,1647.2236907099004,1639.9348913015253,1639.9348913015253
729,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:09:00,1643.2,1644.0,1642.95,1643.85,11617,11617,1.0499999999999545,0.7999999999999545,0.25,1.0499999999999545,1.2832969897683972,1652.4580789283787,1634.4919210716212,1647.2236907099004,1639.9348913015253,1639.9348913015253
730,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:10:00,1643.45,1643.5,1642.35,1643.5,4507,4507,1.150000000000091,0.34999999999990905,1.5,1.5,1.3555313265122646,1652.4137192855858,1633.4362807144141,1647.2236907099004,1639.9348913015253,1639.9348913015253
731,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:11:00,1643.5,1643.5,1641.4,1641.7,8496,8496,2.099999999999909,0.0,2.099999999999909,2.099999999999909,1.6036875510081459,1653.675812857057,1631.224187142943,1647.2236907099004,1639.9348913015253,1639.9348913015253
732,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:12:00,1641.7,1643.45,1641.65,1642.95,5168,5168,1.7999999999999545,1.75,0.049999999999954525,1.7999999999999545,1.6691250340054153,1654.233875238038,1630.8661247619623,1647.2236907099004,1639.9348913015253,1639.9348913015253
733,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:13:00,1642.95,1644.3,1642.8,1644.2,7970,7970,1.5,1.349999999999909,0.15000000000009095,1.5,1.6127500226702771,1654.8392501586918,1632.260749841308,1647.2236907099004,1639.9348913015253,1639.9348913015253
734,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:14:00,1644.2,1644.6,1642.9,1644.2,38260,38260,1.699999999999818,0.3999999999998636,1.2999999999999545,1.699999999999818,1.6418333484467909,1655.2428334391275,1632.2571665608725,1647.2236907099004,1639.9348913015253,1639.9348913015253
735,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:15:00,1644.2,1644.75,1643.0,1643.85,8266,8266,1.75,0.5499999999999545,1.2000000000000455,1.75,1.677888898964527,1655.6202222927516,1632.1297777072484,1647.2236907099004,1639.9348913015253,1639.9348913015253
736,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:16:00,1643.85,1644.55,1643.85,1644.25,5291,5291,0.7000000000000455,0.7000000000000455,0.0,0.7000000000000455,1.3519259326430333,1653.663481528501,1634.7365184714986,1647.2236907099004,1639.9348913015253,1639.9348913015253
737,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:17:00,1644.25,1644.95,1643.85,1644.6,6035,6035,1.1000000000001364,0.7000000000000455,0.40000000000009095,1.1000000000001364,1.2679506217620677,1653.2756543523346,1635.5243456476655,1647.2236907099004,1639.9348913015253,1639.9348913015253
738,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:18:00,1644.6,1644.9,1643.2,1643.5,7797,7797,1.7000000000000455,0.3000000000001819,1.3999999999998636,1.7000000000000455,1.411967081174727,1653.9337695682232,1634.1662304317772,1647.2236907099004,1639.9348913015253,1639.9348913015253
739,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:19:00,1643.5,1644.85,1643.5,1644.0,15727,15727,1.349999999999909,1.349999999999909,0.0,1.349999999999909,1.3913113874497878,1653.9141797121486,1634.4358202878514,1647.2236907099004,1639.9348913015253,1639.9348913015253
740,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:20:00,1644.0,1645.05,1644.0,1644.5,12728,12728,1.0499999999999545,1.0499999999999545,0.0,1.0499999999999545,1.27754092496651,1653.4677864747657,1635.5822135252345,1647.2236907099004,1639.9348913015253,1639.9348913015253
741,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:21:00,1644.45,1645.5,1643.7,1645.5,4179,4179,1.7999999999999545,1.0,0.7999999999999545,1.7999999999999545,1.451693949977658,1654.7618576498435,1634.4381423501563,1647.2236907099004,1639.9348913015253,1639.9348913015253
742,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:22:00,1645.5,1645.6,1644.05,1645.05,8112,8112,1.5499999999999545,0.09999999999990905,1.4500000000000455,1.5499999999999545,1.4844626333184234,1655.2162384332287,1634.433761566771,1647.2236907099004,1639.9348913015253,1639.9348913015253
743,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:23:00,1645.2,1645.75,1645.05,1645.4,5845,5845,0.7000000000000455,0.7000000000000455,0.0,0.7000000000000455,1.2229750888789641,1653.960825622153,1636.8391743778473,1647.2236907099004,1639.9348913015253,1639.9348913015253
744,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:24:00,1645.4,1645.7,1645.0,1645.05,8719,8719,0.7000000000000455,0.2999999999999545,0.40000000000009095,0.7000000000000455,1.048650059252658,1652.6905504147685,1638.0094495852313,1647.2236907099004,1639.9348913015253,1639.9348913015253
745,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:25:00,1645.05,1645.8,1645.05,1645.6,3906,3906,0.75,0.75,0.0,0.75,0.949100039501772,1652.0687002765123,1638.7812997234876,1647.2236907099004,1639.9348913015253,1639.9348913015253
746,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:26:00,1645.6,1646.15,1645.4,1646.15,5877,5877,0.75,0.5500000000001819,0.1999999999998181,0.75,0.882733359667848,1651.954133517675,1639.5958664823252,1647.2236907099004,1639.9348913015253,1639.9348913015253
747,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:27:00,1646.45,1646.5,1645.4,1646.15,2687,2687,1.099999999999909,0.34999999999990905,0.75,1.099999999999909,0.9551555731118683,1652.636089011783,1639.263910988217,1647.2236907099004,1639.9348913015253,1639.9348913015253
748,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:28:00,1646.15,1646.9,1645.0,1645.85,2610,2610,1.900000000000091,0.75,1.150000000000091,1.900000000000091,1.2701037154079424,1654.8407260078557,1637.0592739921444,1647.2236907099004,1639.9348913015253,1639.9348913015253
749,INE095A01012,2019-03-19 15:15:42,2018-01-02 15:29:00,1645.8,1647.0,1645.0,1647.0,2175,2175,2.0,1.150000000000091,0.849999999999909,2.0,1.5134024769386283,1656.5938173385705,1635.4061826614295,1647.2236907099004,1639.9348913015253,1639.9348913015253
750,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:15:00,1649.0,1649.0,1638.2,1643.75,5837,5837,10.799999999999955,2.0,8.799999999999955,10.799999999999955,4.608934984625737,1675.8625448923801,1611.3374551076197,1647.2236907099004,1639.9348913015253,1639.9348913015253
751,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:16:00,1643.75,1643.75,1641.8,1643.4,1447,1447,1.9500000000000455,0.0,1.9500000000000455,1.9500000000000455,3.7226233230838397,1668.833363261587,1616.7166367384132,1647.2236907099004,1639.9348913015253,1639.9348913015253
752,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:17:00,1643.0,1643.0,1640.1,1641.2,2735,2735,2.900000000000091,0.40000000000009095,3.300000000000182,3.300000000000182,3.5817488820559533,1666.6222421743917,1616.4777578256083,1647.2236907099004,1639.9348913015253,1639.9348913015253
753,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:18:00,1641.2,1643.35,1640.6,1641.55,4426,4426,2.75,2.1499999999998636,0.6000000000001364,2.75,3.3044992547039684,1665.1064947829277,1618.843505217072,1647.2236907099004,1639.9348913015253,1639.9348913015253
754,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:19:00,1641.55,1642.5,1640.8,1642.5,1803,1803,1.7000000000000455,0.9500000000000455,0.75,1.7000000000000455,2.7696661698026603,1661.0376631886188,1622.2623368113814,1647.2236907099004,1639.9348913015253,1639.9348913015253
755,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:20:00,1642.5,1643.0,1641.05,1641.3,1170,1170,1.9500000000000455,0.5,1.4500000000000455,1.9500000000000455,2.4964441132017887,1659.5001087924127,1624.5498912075875,1647.2236907099004,1639.9348913015253,1639.9348913015253
756,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:21:00,1641.3,1642.0,1640.0,1641.05,1867,1867,2.0,0.7000000000000455,1.2999999999999545,2.0,2.330962742134526,1657.3167391949416,1624.6832608050584,1647.2236907099004,1639.9348913015253,1639.9348913015253
757,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:22:00,1641.05,1641.6,1640.5,1640.8,658,658,1.099999999999909,0.5499999999999545,0.5499999999999545,1.099999999999909,1.9206418280896536,1654.4944927966276,1627.6055072033723,1647.2236907099004,1639.9348913015253,1639.9348913015253
758,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:23:00,1640.8,1641.25,1640.8,1641.25,633,633,0.4500000000000455,0.4500000000000455,0.0,0.4500000000000455,1.4304278853931176,1651.037995197752,1631.0120048022482,1647.2236907099004,1639.9348913015253,1639.9348913015253
759,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:24:00,1641.25,1642.15,1640.25,1640.95,2159,2159,1.900000000000091,0.900000000000091,1.0,1.900000000000091,1.5869519235954421,1652.3086634651681,1630.091336534832,1647.2236907099004,1639.9348913015253,1639.9348913015253
760,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:25:00,1640.95,1642.15,1640.65,1641.65,654,654,1.5,1.2000000000000455,0.2999999999999545,1.5,1.557967949063628,1652.3057756434455,1630.4942243565547,1647.2236907099004,1639.9348913015253,1639.9348913015253
761,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:26:00,1641.65,1641.65,1640.5,1640.8,1946,1946,1.150000000000091,0.0,1.150000000000091,1.150000000000091,1.4219786327091157,1651.0288504289638,1631.1211495710363,1647.2236907099004,1639.9348913015253,1639.9348913015253
762,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:27:00,1640.75,1641.0,1639.0,1639.25,4143,4143,2.0,0.20000000000004547,1.7999999999999545,2.0,1.614652421806077,1651.3025669526426,1628.6974330473574,1647.2236907099004,1639.9348913015253,1647.2236907099004
763,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:28:00,1639.25,1640.2,1639.25,1640.2,326,326,0.9500000000000455,0.9500000000000455,0.0,0.9500000000000455,1.3931016145373996,1649.4767113017617,1629.973288698238,1647.2236907099004,1629.973288698238,1647.2236907099004
764,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:29:00,1640.2,1641.0,1639.85,1640.45,540,540,1.150000000000091,0.7999999999999545,0.3500000000001364,1.150000000000091,1.3120677430249634,1649.6094742011746,1631.2405257988253,1647.2236907099004,1631.2405257988253,1647.2236907099004
765,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:30:00,1640.45,1641.0,1640.25,1640.25,927,927,0.75,0.5499999999999545,0.20000000000004547,0.75,1.1247118286833089,1648.4979828007831,1632.7520171992169,1647.2236907099004,1632.7520171992169,1647.2236907099004
766,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:31:00,1640.95,1641.15,1640.2,1640.2,829,829,0.9500000000000455,0.900000000000091,0.049999999999954525,0.9500000000000455,1.0664745524555543,1648.140321867189,1633.2096781328114,1647.2236907099004,1633.2096781328114,1647.2236907099004
767,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:32:00,1640.2,1641.7,1639.85,1641.7,578,578,1.8500000000001364,1.5,0.3500000000001364,1.8500000000001364,1.3276497016370816,1650.0685479114597,1631.4814520885404,1647.2236907099004,1633.2096781328114,1647.2236907099004
768,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:33:00,1641.7,1641.7,1639.6,1640.35,749,749,2.1000000000001364,0.0,2.1000000000001364,2.1000000000001364,1.5850998010914334,1651.7456986076402,1629.55430139236,1647.2236907099004,1633.2096781328114,1647.2236907099004
769,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:34:00,1640.35,1641.5,1640.35,1641.5,412,412,1.150000000000091,1.150000000000091,0.0,1.150000000000091,1.4400665340609862,1651.005465738427,1630.844534261573,1647.2236907099004,1633.2096781328114,1647.2236907099004
770,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:35:00,1641.5,1642.8,1641.5,1642.8,967,967,1.2999999999999545,1.2999999999999545,0.0,1.2999999999999545,1.3933776893739758,1651.903643825618,1632.3963561743822,1647.2236907099004,1633.2096781328114,1647.2236907099004
771,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:36:00,1643.7,1644.65,1643.65,1644.35,1457,1457,1.0,1.8500000000001364,0.8500000000001364,1.8500000000001364,1.5455851262493627,1654.9690958837457,1633.3309041162545,1647.2236907099004,1633.3309041162545,1647.2236907099004
772,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:37:00,1644.35,1644.5,1642.25,1643.1,1388,1388,2.25,0.15000000000009095,2.099999999999909,2.25,1.780390084166242,1655.8377305891636,1630.9122694108364,1647.2236907099004,1633.3309041162545,1647.2236907099004
773,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:38:00,1643.0,1643.0,1642.0,1642.05,2428,2428,1.0,0.09999999999990905,1.099999999999909,1.099999999999909,1.5535933894441307,1653.375153726109,1631.624846273891,1647.2236907099004,1633.3309041162545,1647.2236907099004
774,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:39:00,1642.05,1642.1,1642.0,1642.1,872,872,0.09999999999990905,0.049999999999954525,0.049999999999954525,0.09999999999990905,1.0690622596293902,1649.5334358174057,1634.5665641825942,1647.2236907099004,1634.5665641825942,1647.2236907099004
775,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:40:00,1642.1,1643.15,1642.1,1643.05,1827,1827,1.050000000000182,1.050000000000182,0.0,1.050000000000182,1.0627081730863208,1650.0639572116042,1635.1860427883958,1647.2236907099004,1635.1860427883958,1647.2236907099004
776,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:41:00,1643.05,1643.15,1642.35,1643.15,375,375,0.8000000000001819,0.10000000000013642,0.7000000000000455,0.8000000000001819,0.9751387820576078,1649.5759714744033,1635.9240285255967,1647.2236907099004,1635.9240285255967,1647.2236907099004
777,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:42:00,1643.1,1643.55,1642.35,1643.55,800,800,1.2000000000000455,0.3999999999998636,0.8000000000001819,1.2000000000000455,1.0500925213717538,1650.300647649602,1635.5993523503976,1647.2236907099004,1635.9240285255967,1647.2236907099004
778,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:43:00,1642.75,1643.35,1642.0,1642.85,304364,304364,1.349999999999909,0.20000000000004547,1.5499999999999545,1.5499999999999545,1.2167283475811541,1651.192098433068,1634.157901566932,1647.2236907099004,1635.9240285255967,1647.2236907099004
779,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:44:00,1642.7,1643.15,1642.2,1642.85,671,671,0.9500000000000455,0.3000000000001819,0.6499999999998636,0.9500000000000455,1.1278188983874513,1650.5697322887124,1634.780267711288,1647.2236907099004,1635.9240285255967,1647.2236907099004
780,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:45:00,1642.85,1643.15,1642.75,1643.15,746,746,0.40000000000009095,0.3000000000001819,0.09999999999990905,0.40000000000009095,0.8852125989249978,1649.146488192475,1636.753511807525,1647.2236907099004,1636.753511807525,1647.2236907099004
781,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:46:00,1643.15,1643.15,1642.5,1643.15,486,486,0.650000000000091,0.0,0.650000000000091,0.650000000000091,0.8068083992833621,1648.4726587949835,1637.1773412050165,1647.2236907099004,1637.1773412050165,1647.2236907099004
782,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:47:00,1643.15,1644.5,1642.65,1644.5,2689,2689,1.849999999999909,1.349999999999909,0.5,1.849999999999909,1.1545389328555444,1651.6567725299888,1635.4932274700113,1647.2236907099004,1637.1773412050165,1647.2236907099004
783,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:48:00,1644.5,1646.2,1644.5,1646.0,1510,1510,1.7000000000000455,1.7000000000000455,0.0,1.7000000000000455,1.3363592885703781,1654.7045150199926,1635.9954849800072,1647.2236907099004,1637.1773412050165,1647.2236907099004
784,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:49:00,1646.0,1647.95,1646.0,1647.1,1273,1273,1.9500000000000455,1.9500000000000455,0.0,1.9500000000000455,1.5409061923802672,1657.7613433466618,1636.188656653338,1647.2236907099004,1637.1773412050165,1647.2236907099004
785,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:50:00,1647.75,1648.0,1646.5,1646.85,1760,1760,1.5,0.900000000000091,0.599999999999909,1.5,1.527270794920178,1657.9408955644412,1636.5591044355588,1647.2236907099004,1637.1773412050165,1647.2236907099004
786,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:51:00,1646.85,1647.95,1645.7,1647.85,1658,1658,2.25,1.1000000000001364,1.1499999999998636,2.25,1.7681805299467854,1659.2022637096275,1634.4477362903726,1647.2236907099004,1637.1773412050165,1637.1773412050165
787,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:52:00,1647.85,1648.0,1646.45,1646.95,1325,1325,1.5499999999999545,0.15000000000009095,1.3999999999998636,1.5499999999999545,1.695453686631175,1659.0931758064182,1635.3568241935816,1659.0931758064182,1637.1773412050165,1637.1773412050165
788,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:53:00,1646.15,1646.55,1644.8,1645.5,747,747,1.75,0.40000000000009095,2.150000000000091,2.150000000000091,1.8469691244208135,1658.6037838709456,1632.7462161290543,1658.6037838709456,1637.1773412050165,1637.1773412050165
789,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:54:00,1645.5,1647.0,1645.0,1646.4,838,838,2.0,1.5,0.5,2.0,1.8979794162805426,1659.2858559139638,1632.7141440860362,1658.6037838709456,1637.1773412050165,1637.1773412050165
790,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:55:00,1645.65,1647.0,1645.35,1645.45,1165,1165,1.650000000000091,0.599999999999909,1.050000000000182,1.650000000000091,1.8153196108537255,1658.882237275976,1633.467762724024,1658.6037838709456,1637.1773412050165,1637.1773412050165
791,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:56:00,1645.45,1645.95,1645.45,1645.55,219,219,0.5,0.5,0.0,0.5,1.3768797405691504,1655.3381581839842,1636.0618418160159,1655.3381581839842,1637.1773412050165,1637.1773412050165
792,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:57:00,1645.55,1646.0,1644.45,1645.25,1535,1535,1.5499999999999545,0.4500000000000455,1.099999999999909,1.5499999999999545,1.434586493712752,1655.2671054559892,1635.1828945440107,1655.2671054559892,1637.1773412050165,1637.1773412050165
793,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:58:00,1645.25,1645.9,1644.5,1645.15,4112,4112,1.400000000000091,0.650000000000091,0.75,1.400000000000091,1.4230576624751983,1655.1614036373264,1635.2385963626737,1655.1614036373264,1637.1773412050165,1637.1773412050165
794,INE095A01012,2019-03-19 15:15:42,2018-01-03 09:59:00,1645.15,1645.4,1644.0,1645.05,871,871,1.400000000000091,0.25,1.150000000000091,1.400000000000091,1.4153717749834958,1654.6076024248846,1634.7923975751155,1654.6076024248846,1637.1773412050165,1637.1773412050165
795,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:00:00,1644.65,1645.85,1642.75,1643.3,1697,1697,3.099999999999909,0.7999999999999545,2.2999999999999545,3.099999999999909,1.9769145166556334,1658.1384016165894,1630.4615983834105,1654.6076024248846,1637.1773412050165,1637.1773412050165
796,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:01:00,1643.3,1644.3,1642.5,1643.75,685,685,1.7999999999999545,1.0,0.7999999999999545,1.7999999999999545,1.9179430111037405,1656.8256010777263,1629.9743989222738,1654.6076024248846,1637.1773412050165,1637.1773412050165
797,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:02:00,1643.75,1643.95,1642.7,1643.75,1038,1038,1.25,0.20000000000004547,1.0499999999999545,1.25,1.6952953407358269,1655.1920673851507,1631.4579326148494,1654.6076024248846,1637.1773412050165,1637.1773412050165
798,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:03:00,1643.75,1644.35,1642.85,1644.25,1052,1052,1.5,0.599999999999909,0.900000000000091,1.5,1.6301968938238847,1655.011378256767,1632.1886217432327,1654.6076024248846,1637.1773412050165,1637.1773412050165
799,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:04:00,1644.25,1644.25,1643.1,1643.75,649,649,1.150000000000091,0.0,1.150000000000091,1.150000000000091,1.4701312625492868,1653.965918837845,1633.3840811621549,1653.965918837845,1637.1773412050165,1637.1773412050165
800,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:05:00,1643.75,1643.75,1642.0,1642.35,1384,1384,1.75,0.0,1.75,1.75,1.5634208416995243,1653.8189458918966,1631.9310541081034,1653.8189458918966,1637.1773412050165,1637.1773412050165
801,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:06:00,1642.35,1644.3,1642.0,1644.3,1511,1511,2.2999999999999545,1.9500000000000455,0.34999999999990905,2.2999999999999545,1.8089472277996677,1655.8126305945977,1630.4873694054024,1653.8189458918966,1637.1773412050165,1637.1773412050165
802,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:07:00,1644.3,1644.6,1643.65,1644.4,724,724,0.9499999999998181,0.2999999999999545,0.6499999999998636,0.9499999999998181,1.522631485199718,1654.783420396398,1633.466579603602,1653.8189458918966,1637.1773412050165,1637.1773412050165
803,INE095A01012,2019-03-19 15:15:42,2018-01-03 10:08:00,1644.4,1644.4,1643.3,1643.3,996,996,1.1000000000001364,0.0,1.1000000000001364,1.1000000000001364,1.3817543234665244,1653.5222802642656,1634.1777197357342,1653.5222802642656,1637.1773412050165,1637.1773412050165
